Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-05 10:25:00-05:00,391.8500061035156,392.0400085449219,391.0740051269531,391.5400085449219,160038,0.0,0.0
2025-03-05 10:30:00-05:00,391.57501220703125,392.19000244140625,391.2200012207031,391.8299865722656,151304,0.0,0.0
2025-03-05 10:35:00-05:00,391.7515869140625,393.0899963378906,391.7515869140625,392.7900085449219,139943,0.0,0.0
2025-03-05 10:40:00-05:00,392.8900146484375,392.9150085449219,391.510009765625,392.3900146484375,135957,0.0,0.0
2025-03-05 10:45:00-05:00,392.30999755859375,392.7900085449219,391.9331970214844,392.1700134277344,160308,0.0,0.0
2025-03-05 10:50:00-05:00,392.0849914550781,392.69000244140625,391.29998779296875,392.5,100530,0.0,0.0
2025-03-05 10:55:00-05:00,392.5733947753906,393.3599853515625,392.29998779296875,392.5,172437,0.0,0.0
2025-03-05 11:00:00-05:00,392.489990234375,392.5199890136719,391.67498779296875,391.8949890136719,127159,0.0,0.0
2025-03-05 11:05:00-05:00,391.9800109863281,392.1000061035156,391.3999938964844,391.4200134277344,170451,0.0,0.0
2025-03-05 11:10:00-05:00,391.4200134277344,391.4649963378906,390.1300048828125,391.2699890136719,164609,0.0,0.0
2025-03-05 11:15:00-05:00,391.2049865722656,391.42999267578125,390.6000061035156,390.875,117500,0.0,0.0
2025-03-05 11:20:00-05:00,390.95001220703125,391.7699890136719,390.5799865722656,391.6289978027344,136293,0.0,0.0
2025-03-05 11:25:00-05:00,391.75,392.1499938964844,391.1700134277344,392.0492858886719,117387,0.0,0.0
2025-03-05 11:30:00-05:00,392.0899963378906,392.0899963378906,391.3529052734375,391.68499755859375,131439,0.0,0.0
2025-03-05 11:35:00-05:00,391.773193359375,392.4599914550781,391.5050048828125,392.1199951171875,192872,0.0,0.0
2025-03-05 11:40:00-05:00,392.1099853515625,392.1099853515625,390.6000061035156,390.9176940917969,93265,0.0,0.0
2025-03-05 11:45:00-05:00,391.0350036621094,391.2749938964844,390.74609375,390.8299865722656,120691,0.0,0.0
2025-03-05 11:50:00-05:00,390.7900085449219,391.0199890136719,390.32000732421875,390.9800109863281,87459,0.0,0.0
2025-03-05 11:55:00-05:00,390.9800109863281,392.739990234375,390.760009765625,392.1199951171875,262932,0.0,0.0
2025-03-05 12:00:00-05:00,392.1000061035156,393.1000061035156,392.0400085449219,392.2200012207031,189112,0.0,0.0
2025-03-05 12:05:00-05:00,392.239990234375,393.3500061035156,392.1679992675781,393.3139953613281,123050,0.0,0.0
2025-03-05 12:10:00-05:00,393.25,393.3399963378906,392.7851867675781,393.0950012207031,124937,0.0,0.0
2025-03-05 12:15:00-05:00,393.1549987792969,393.739990234375,393.07659912109375,393.2449951171875,135009,0.0,0.0
2025-03-05 12:20:00-05:00,393.25299072265625,394.4100036621094,393.04998779296875,394.2950134277344,148366,0.0,0.0
2025-03-05 12:25:00-05:00,394.3500061035156,394.7715148925781,393.98431396484375,394.7715148925781,166476,0.0,0.0
2025-03-05 12:30:00-05:00,394.739990234375,395.135009765625,394.6499938964844,394.789306640625,172043,0.0,0.0
2025-03-05 12:35:00-05:00,394.82000732421875,395.2698974609375,394.6099853515625,394.9700012207031,132120,0.0,0.0
2025-03-05 12:40:00-05:00,394.9800109863281,395.20001220703125,394.831298828125,394.9700012207031,167598,0.0,0.0
2025-03-05 12:45:00-05:00,394.94000244140625,395.29998779296875,394.30999755859375,395.18499755859375,181660,0.0,0.0
2025-03-05 12:50:00-05:00,395.20001220703125,396.6300048828125,395.17999267578125,396.1700134277344,310160,0.0,0.0
2025-03-05 12:55:00-05:00,396.1400146484375,396.94000244140625,396.1111145019531,396.9100036621094,158054,0.0,0.0
2025-03-05 13:00:00-05:00,396.93499755859375,396.93499755859375,396.25,396.4549865722656,148234,0.0,0.0
2025-03-05 13:05:00-05:00,396.3599853515625,396.94989013671875,394.5408020019531,394.95001220703125,270207,0.0,0.0
2025-03-05 13:10:00-05:00,394.8699951171875,396.82000732421875,394.8599853515625,396.625,219640,0.0,0.0
2025-03-05 13:15:00-05:00,396.57000732421875,397.1700134277344,396.3349914550781,396.70001220703125,215936,0.0,0.0
2025-03-05 13:20:00-05:00,396.67999267578125,396.92999267578125,395.7699890136719,395.9700012207031,138538,0.0,0.0
2025-03-05 13:25:00-05:00,395.9700012207031,395.9800109863281,395.3500061035156,395.5,108034,0.0,0.0
2025-03-05 13:30:00-05:00,395.5400085449219,395.5400085449219,394.25,395.0899963378906,176178,0.0,0.0
2025-03-05 13:35:00-05:00,395.125,395.5,394.7699890136719,395.3900146484375,128516,0.0,0.0
2025-03-05 13:40:00-05:00,395.4194030761719,395.4194030761719,394.4963073730469,394.67498779296875,81957,0.0,0.0
2025-03-05 13:45:00-05:00,394.739990234375,395.45001220703125,394.739990234375,395.3550109863281,89443,0.0,0.0
2025-03-05 13:50:00-05:00,395.4100036621094,396.3599853515625,395.25,396.2991943359375,165653,0.0,0.0
2025-03-05 13:55:00-05:00,396.2699890136719,396.80999755859375,396.1061096191406,396.70001220703125,124473,0.0,0.0
2025-03-05 14:00:00-05:00,396.70001220703125,397.7300109863281,396.29998779296875,397.635009765625,248454,0.0,0.0
2025-03-05 14:05:00-05:00,397.6300048828125,398.8699951171875,397.5899963378906,398.69500732421875,313996,0.0,0.0
2025-03-05 14:10:00-05:00,398.69500732421875,399.1499938964844,398.2215881347656,399.0150146484375,329778,0.0,0.0
2025-03-05 14:15:00-05:00,399.1300048828125,399.3587951660156,398.57000732421875,398.6600036621094,221645,0.0,0.0
2025-03-05 14:20:00-05:00,398.70001220703125,399.3500061035156,398.4599914550781,399.2349853515625,211055,0.0,0.0
2025-03-05 14:25:00-05:00,399.2698974609375,399.2799987792969,398.4800109863281,398.5400085449219,215440,0.0,0.0
2025-03-05 14:30:00-05:00,398.5899963378906,398.94000244140625,398.32000732421875,398.3999938964844,185711,0.0,0.0
2025-03-05 14:35:00-05:00,398.4601135253906,398.6600036621094,397.44000244140625,398.2449951171875,228382,0.0,0.0
2025-03-05 14:40:00-05:00,398.2900085449219,399.1099853515625,398.2749938964844,398.8599853515625,240822,0.0,0.0
2025-03-05 14:45:00-05:00,398.8800048828125,399.760009765625,398.79998779296875,399.6199951171875,217137,0.0,0.0
2025-03-05 14:50:00-05:00,399.6400146484375,399.79998779296875,399.2662048339844,399.6000061035156,134845,0.0,0.0
2025-03-05 14:55:00-05:00,399.55999755859375,399.989990234375,399.3399963378906,399.80499267578125,285979,0.0,0.0
2025-03-05 15:00:00-05:00,399.8349914550781,401.32000732421875,399.8349914550781,401.0899963378906,469449,0.0,0.0
2025-03-05 15:05:00-05:00,401.0950012207031,401.6695861816406,400.8500061035156,401.6400146484375,361192,0.0,0.0
2025-03-05 15:10:00-05:00,401.5799865722656,401.5799865722656,400.91009521484375,401.17498779296875,291340,0.0,0.0
2025-03-05 15:15:00-05:00,401.19000244140625,401.2799987792969,399.3901062011719,400.2301940917969,275311,0.0,0.0
2025-03-05 15:20:00-05:00,400.2799987792969,400.75,399.8999938964844,400.45001220703125,275634,0.0,0.0
2025-03-05 15:25:00-05:00,400.4200134277344,401.0400085449219,400.3999938964844,400.8299865722656,212081,0.0,0.0
2025-03-05 15:30:00-05:00,400.79998779296875,400.80499267578125,399.9006042480469,400.3550109863281,275338,0.0,0.0
2025-03-05 15:35:00-05:00,400.3599853515625,400.510009765625,399.8999938964844,400.4800109863281,194863,0.0,0.0
2025-03-05 15:40:00-05:00,400.42999267578125,400.7900085449219,400.25,400.57501220703125,201995,0.0,0.0
2025-03-05 15:45:00-05:00,400.5799865722656,400.67999267578125,400.0008850097656,400.5,250840,0.0,0.0
2025-03-05 15:50:00-05:00,400.5,401.6700134277344,398.8800048828125,401.44000244140625,631775,0.0,0.0
2025-03-05 15:55:00-05:00,401.4700012207031,401.54998779296875,400.6700134277344,401.1300048828125,1225617,0.0,0.0
2025-03-06 09:30:00-05:00,394.2799987792969,397.6400146484375,393.29998779296875,397.3399963378906,1427434,0.0,0.0
2025-03-06 09:35:00-05:00,397.4100036621094,397.8699951171875,396.29998779296875,397.3999938964844,485320,0.0,0.0
2025-03-06 09:40:00-05:00,397.385009765625,397.55999755859375,396.1400146484375,396.6875,362575,0.0,0.0
2025-03-06 09:45:00-05:00,396.6199951171875,397.82000732421875,396.55999755859375,397.4849853515625,308722,0.0,0.0
2025-03-06 09:50:00-05:00,397.5050048828125,398.114990234375,397.239990234375,397.28851318359375,232991,0.0,0.0
2025-03-06 09:55:00-05:00,397.3399963378906,397.54998779296875,396.8330078125,397.2650146484375,202584,0.0,0.0
2025-03-06 10:00:00-05:00,397.2349853515625,399.08880615234375,396.8599853515625,398.6549987792969,288439,0.0,0.0
2025-03-06 10:05:00-05:00,398.6099853515625,400.3450012207031,398.57000732421875,399.6400146484375,325250,0.0,0.0
2025-03-06 10:10:00-05:00,399.6400146484375,400.4800109863281,399.2699890136719,400.2349853515625,239968,0.0,0.0
2025-03-06 10:15:00-05:00,400.20001220703125,401.5899963378906,400.1400146484375,401.20001220703125,394287,0.0,0.0
2025-03-06 10:20:00-05:00,401.20001220703125,402.1499938964844,400.9700012207031,401.75,326309,0.0,0.0
2025-03-06 10:25:00-05:00,401.7300109863281,401.7550048828125,400.9100036621094,401.2300109863281,205971,0.0,0.0
2025-03-06 10:30:00-05:00,401.2200012207031,401.4800109863281,400.4599914550781,400.9100036621094,184193,0.0,0.0
2025-03-06 10:35:00-05:00,400.8699951171875,401.8999938964844,400.7405090332031,401.8299865722656,261898,0.0,0.0
2025-03-06 10:40:00-05:00,401.9100036621094,402.0400085449219,401.06500244140625,401.3399963378906,156802,0.0,0.0
2025-03-06 10:45:00-05:00,401.2900085449219,401.4800109863281,400.5199890136719,400.7149963378906,170861,0.0,0.0
2025-03-06 10:50:00-05:00,400.7149963378906,400.7149963378906,399.8999938964844,399.92999267578125,220931,0.0,0.0
2025-03-06 10:55:00-05:00,399.92999267578125,400.3399963378906,399.4849853515625,400.29998779296875,158020,0.0,0.0
2025-03-06 11:00:00-05:00,400.3399963378906,401.1700134277344,400.3299865722656,400.885009765625,171882,0.0,0.0
2025-03-06 11:05:00-05:00,400.885009765625,401.7650146484375,400.41290283203125,401.7149963378906,119023,0.0,0.0
2025-03-06 11:10:00-05:00,401.6700134277344,401.9100036621094,401.0299987792969,401.3363952636719,213417,0.0,0.0
2025-03-06 11:15:00-05:00,401.2900085449219,401.31500244140625,400.5299987792969,400.5450134277344,120438,0.0,0.0
2025-03-06 11:20:00-05:00,400.5199890136719,400.7499084472656,399.0,400.05499267578125,164228,0.0,0.0
2025-03-06 11:25:00-05:00,400.1300048828125,400.4800109863281,398.7799987792969,399.8999938964844,343523,0.0,0.0
2025-03-06 11:30:00-05:00,399.885009765625,400.89990234375,399.57000732421875,400.55999755859375,199009,0.0,0.0
2025-03-06 11:35:00-05:00,400.55999755859375,400.6300048828125,398.510009765625,398.510009765625,230167,0.0,0.0
2025-03-06 11:40:00-05:00,398.5899963378906,398.739990234375,397.8699951171875,398.260009765625,119146,0.0,0.0
2025-03-06 11:45:00-05:00,398.30999755859375,398.5950012207031,397.7300109863281,397.8800048828125,94156,0.0,0.0
2025-03-06 11:50:00-05:00,397.8599853515625,397.875,397.0799865722656,397.4200134277344,124594,0.0,0.0
2025-03-06 11:55:00-05:00,397.3699951171875,397.5,396.6099853515625,396.67999267578125,132741,0.0,0.0
2025-03-06 12:00:00-05:00,396.6650085449219,397.1199951171875,395.57000732421875,395.739990234375,194612,0.0,0.0
2025-03-06 12:05:00-05:00,395.7300109863281,396.42999267578125,395.32720947265625,396.2349853515625,141624,0.0,0.0
2025-03-06 12:10:00-05:00,396.3900146484375,396.3949890136719,395.6300048828125,395.6650085449219,186200,0.0,0.0
2025-03-06 12:15:00-05:00,395.6600036621094,395.989990234375,395.4150085449219,395.760009765625,100702,0.0,0.0
2025-03-06 12:20:00-05:00,395.69500732421875,396.6600036621094,395.69500732421875,396.0849914550781,124504,0.0,0.0
2025-03-06 12:25:00-05:00,396.135009765625,396.1600036621094,395.19000244140625,395.6427917480469,150452,0.0,0.0
2025-03-06 12:30:00-05:00,395.7200012207031,396.5,395.6099853515625,396.13861083984375,101966,0.0,0.0
2025-03-06 12:35:00-05:00,396.1000061035156,396.20001220703125,395.5,395.7300109863281,100729,0.0,0.0
2025-03-06 12:40:00-05:00,395.7099914550781,396.4700012207031,395.6000061035156,396.0299987792969,134221,0.0,0.0
2025-03-06 12:45:00-05:00,396.0299987792969,396.1199951171875,395.3070068359375,395.6300048828125,138076,0.0,0.0
2025-03-06 12:50:00-05:00,395.6610107421875,396.489990234375,395.6610107421875,396.47601318359375,118859,0.0,0.0
2025-03-06 12:55:00-05:00,396.43499755859375,397.8599853515625,396.3999938964844,397.4649963378906,148410,0.0,0.0
2025-03-06 13:00:00-05:00,397.4049987792969,397.45001220703125,396.79998779296875,397.2049865722656,144645,0.0,0.0
2025-03-06 13:05:00-05:00,397.2049865722656,397.6700134277344,396.98779296875,397.17999267578125,122795,0.0,0.0
2025-03-06 13:10:00-05:00,397.29998779296875,397.8500061035156,396.9726867675781,397.6499938964844,125273,0.0,0.0
2025-03-06 13:15:00-05:00,397.6199951171875,398.19500732421875,397.57000732421875,398.1499938964844,130756,0.0,0.0
2025-03-06 13:20:00-05:00,398.07000732421875,398.25,397.75,397.9800109863281,91936,0.0,0.0
2025-03-06 13:25:00-05:00,397.9200134277344,398.139892578125,396.9700012207031,397.2300109863281,130102,0.0,0.0
2025-03-06 13:30:00-05:00,397.20001220703125,397.5899963378906,397.0199890136719,397.1099853515625,173095,0.0,0.0
2025-03-06 13:35:00-05:00,397.1600036621094,397.2900085449219,396.1014099121094,396.1549987792969,124808,0.0,0.0
2025-03-06 13:40:00-05:00,396.0799865722656,396.6199951171875,395.9200134277344,396.56500244140625,177423,0.0,0.0
2025-03-06 13:45:00-05:00,396.55999755859375,397.30999755859375,396.30999755859375,396.9049987792969,155649,0.0,0.0
2025-03-06 13:50:00-05:00,396.8349914550781,397.29998779296875,396.70001220703125,396.760009765625,149408,0.0,0.0
2025-03-06 13:55:00-05:00,396.760009765625,397.04998779296875,396.60009765625,396.8299865722656,105124,0.0,0.0
2025-03-06 14:00:00-05:00,396.82000732421875,396.94000244140625,395.510009765625,395.7099914550781,125688,0.0,0.0
2025-03-06 14:05:00-05:00,395.75,396.2799987792969,395.6683044433594,396.07000732421875,157097,0.0,0.0
2025-03-06 14:10:00-05:00,396.0350036621094,396.5400085449219,395.7301025390625,395.7388916015625,122932,0.0,0.0
2025-03-06 14:15:00-05:00,395.739990234375,396.2099914550781,395.3599853515625,395.489990234375,204599,0.0,0.0
2025-03-06 14:20:00-05:00,395.4800109863281,395.84991455078125,395.3741149902344,395.7200012207031,98094,0.0,0.0
2025-03-06 14:25:00-05:00,395.7200012207031,395.75,394.8800048828125,395.3023986816406,155271,0.0,0.0
2025-03-06 14:30:00-05:00,395.29998779296875,395.3299865722656,394.55999755859375,394.6499938964844,165763,0.0,0.0
2025-03-06 14:35:00-05:00,394.64990234375,395.1199951171875,394.2900085449219,394.30999755859375,182864,0.0,0.0
2025-03-06 14:40:00-05:00,394.32501220703125,394.9100036621094,394.2300109863281,394.7699890136719,242924,0.0,0.0
2025-03-06 14:45:00-05:00,394.7250061035156,396.79998779296875,394.7099914550781,396.44000244140625,361301,0.0,0.0
2025-03-06 14:50:00-05:00,396.43499755859375,397.09991455078125,396.0,396.0,338260,0.0,0.0
2025-03-06 14:55:00-05:00,395.9849853515625,396.0,394.8299865722656,395.05999755859375,175538,0.0,0.0
2025-03-06 15:00:00-05:00,394.9800109863281,395.8599853515625,394.6099853515625,395.19000244140625,180682,0.0,0.0
2025-03-06 15:05:00-05:00,395.1700134277344,396.239990234375,395.010009765625,395.4700012207031,144615,0.0,0.0
2025-03-06 15:10:00-05:00,395.44000244140625,396.0539855957031,395.3771057128906,395.8999938964844,211675,0.0,0.0
2025-03-06 15:15:00-05:00,395.8900146484375,396.3299865722656,395.5799865722656,396.32000732421875,152011,0.0,0.0
2025-03-06 15:20:00-05:00,396.2699890136719,396.5899963378906,395.3299865722656,395.68499755859375,202015,0.0,0.0
2025-03-06 15:25:00-05:00,395.7200012207031,396.9700012207031,395.5199890136719,396.9200134277344,270920,0.0,0.0
2025-03-06 15:30:00-05:00,396.8800048828125,397.9100036621094,396.6787109375,396.7200012207031,274511,0.0,0.0
2025-03-06 15:35:00-05:00,396.7099914550781,397.29998779296875,395.8999938964844,395.94000244140625,202347,0.0,0.0
2025-03-06 15:40:00-05:00,395.8999938964844,396.1600036621094,395.2008972167969,395.364990234375,285943,0.0,0.0
2025-03-06 15:45:00-05:00,395.32000732421875,395.9200134277344,394.95001220703125,395.8500061035156,290046,0.0,0.0
2025-03-06 15:50:00-05:00,395.9599914550781,397.1600036621094,395.6409912109375,397.0799865722656,457996,0.0,0.0
2025-03-06 15:55:00-05:00,397.0400085449219,397.55999755859375,396.5899963378906,397.0299987792969,800632,0.0,0.0
2025-03-07 09:30:00-05:00,392.0899963378906,393.6700134277344,391.3800048828125,393.4649963378906,1116183,0.0,0.0
2025-03-07 09:35:00-05:00,393.5050048828125,394.1449890136719,392.3800048828125,392.760009765625,278898,0.0,0.0
